,Document,Topic,Name,Top_n_words,Probability,Representative_document
116,"rt : los vapeadores, hacen muchsimo dao a los jvenes, adems con la mentira de que no hacen dao. se hizo una investiga",1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.547216049,FALSE
118,por que quedarme con una cuando puedo vapear y alinearme,1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.923998496,FALSE
120,che yo vapeo y no me ofend tanto e,1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,1,FALSE
121,cmo me encanta vapear escuchando softcore,1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.657155126,FALSE
125,"rt : rubius: ""alexby! llevo minutos son vapear"" alexby: ""pues vapea"" rubius: ""vale"" lo rpido que se deja influenciar",1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.942375685,FALSE
128,sabes que la clase est buena cuando el profesor se pone a vapear.,1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.63430044,FALSE
133,quiero vapear ahora les juro que este no soy yo,1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,1,FALSE
134,y vapear en motor manin. el final,1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.800830739,FALSE
140,"as it should be, nunca me han dicho nada x vapear en cualquier lado xd",1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.675282258,FALSE
146,"lo dej con el vapeo o de repente, creo que no hay ms formas",1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.781147564,FALSE
152,vapear y escuchar canciones romnticas en mi cama me hacen pensar en l,1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.760061127,FALSE
159,estoy que me vapeo esos que me diste a guardar,1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,1,FALSE
164,eta gente se suben a la guagua a vapear como que si tan en su maldito carro,1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.594280861,FALSE
169,"tu excusa fue contactarme por tuit que jamas escribi, y ahora te haces la interesante. te ofreci algo y tu primo lo hizo,tu idea traer vapeadores que anmat te los saca. te banque en todas, vos segui rodeandote de mierda. me acuesto. segui chongos y chongas. chau",1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,1,FALSE
191,"hoy desbloquee un recuerdo de cuando en primeros semestres yo me mantena vapeando y mi mejor amigo me regaaba horrible. ahora l es el que no puede dejar de vapear y yo soy la que lo regao, qu cosas que tiene la vida",1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.810571773,FALSE
193,"hay un trolo que sigo que empez a vapear hace dos meses y desde entonces solo sube historias beboteando con el vap, ajsjsjsj q pesado, es peor que yo cuando me hice el arito de la lengua y solo suba historias as",1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.6936495,FALSE
196,"me copio se agar, si ves esto, hazlo! pronombres: l, ella estatura: talla zap: americano signo: acuario fumas?: vapeo tatuajes: si piercings: si color fav: negro, rojo bebida fav: te helado",1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.787930969,TRUE
200,"apodos: cherry estatura: talla zap: signo: piscis fumas?: no, a ratos vapeo tatuajes: chi piercings: no color fav: negro, rojo y morado bebida fav: coca cola",1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.722348114,TRUE
201,rt : los logros de los gomelos son como: amigos llevo minutos habiles sin vapear felicitenme,1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.917061845,FALSE
207,hablo el q se cree chimba por vapear en la u,1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.829591996,FALSE
210,"no se que te hace creer que vapeo, mucha ignorancia poca informacion. fuerza",1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.643991907,FALSE
216,esta gente que va usando vapeadores en interiores como si al resto nos importara la mierda que se mete? qu puto asco!!!,1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.628301117,FALSE
219,ahora vapeo y me voy a pasar al cbd soy completamente maricon,1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,1,FALSE
220,quiero empezar a vapear,1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,1,FALSE
222,rt : el que dice que puede dejar de vapear cuando quiera,1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.800973883,FALSE
224,que los japoneses expusieron a taeyong (lder de nct) por vapear,1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.526144896,FALSE
228,segundo da de pltica de sensibilizacin qu sabemos sobre vapeo? a alumnos de sexto semestre turno vespertino cobach guaymas. t. s. reyna tamayo.,1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.66290919,FALSE
229,objetivo del semestre: vapear del vapo del profesor,1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.590985695,FALSE
230,"rt : siento que no es necesario hacer conferencias para evitar ""vapear"". puro pendejo vapea, y no necesitamos ms pendejos.",1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,0.699751283,FALSE
232,pq cuando dijeron q algo de vapeo me mencionan a mi,1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,1,FALSE
234,"rt : quackity: ""hola rubius mi nombre es daniela, yo mor hace dos aos por qu me enseaste a vapear, si no me mandas",1,1_vapear_vapeo_rt_si,vapear - vapeo - rt - si - qu - fav - rubius - dos - dejar - ahora,1,FALSE
3,llevo tres aos vapeando y mis exmenes mdicos y pulmonares han sido excelentes gracias al vapeo he tenido una disminucin de dao en mis pulmones,2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.751545791,FALSE
16,rt : #vapeartedaa alguna vez te has preguntado qu contienen los vapeadores? aqu te lo contamos! hay componentes que causa,2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.800293219,FALSE
24,"infrmate, vapear te daa. #djaloya #vapearesfumar #vapeartedaa nos sumamos a la campaa contra el uso de vapeadores, que constituyen un engao y riesgo para la salud. conoce ms aqu.",2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,1,TRUE
26,"no al uso de vapeadores! con el objetivo de prevenir a los jvenes sobre los daos que causa el uso de vapeadores, estaremos compartiendo breves videos que desmitifican el uso de los vapeadores, exponiendo con claridad los efectos negativos como la adiccin y el cncer.",2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.79762192,FALSE
33,"rt : el uso de los vapeadores se debe de regular ms no prohibir, el gobierno ya no haya ni que hacer para joder #regulacinnoprohi",2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.718187617,FALSE
39,rt : #regulacinnoprohibicin hagamos saber que el uso de los vapeadores no es nocivo para la salud,2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.95862051,FALSE
77,rt : mi hermano tiene aos y acaba de volver de cita con el cardilogo con una miocarditis por culpa de vapear. a riesg,2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.854630425,FALSE
82,"no hay estudios que indiquen la miocarditis como efecto de los vapeadores. sobre las vacunas, por otra parte, s.",2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.796985088,FALSE
84,yo no vapeo. yo le estoy hablando de estudios y la academia quiero ver lo que usted dice con relacion al diagnostico de miocarditis. yo no estoy basando nada en mi experiencia responda algo que aporte.,2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.848112604,FALSE
85,"conoce el documento ""anlisis cromatogrfico detecta sustancias txicas en vapeadores""",2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.983671156,FALSE
91,eso es vapear? cuidado ..est implicada en enfermedades pulmonares..,2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.858090429,FALSE
98,"rt : #vapeartedaa y a nuestro planeta tambin. los vapeadores no slo perjudican tu salud, tambin afectan al medio ambiente.",2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.772345212,FALSE
112,"rt : la comercializacin ilegal de los vapeadores, pone en riesgo la salud de adolescentes y adultos debido a su concentracin de",2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,1,FALSE
127,rt : viene la temporada de el poco de gente jodida por vapear. imagnate escuchar a alguien jodido con tos prcticamente muriendos,2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.820056214,FALSE
155,rt : el world journal of oncology se ha retractado recientemente de un artculo que public en el que se vinculaba el vapeo con,2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,1,FALSE
162,"el desecho del vape se refiere a la basura que generan los #vapeadores, por ejemplo, los desechables, pods o cartuchos, empaques, envases de e-lquido y bateras de vape. estos desechos son especialmente dainos para el medio ambiente. #elvapeteacortalavida",2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.833277512,FALSE
177,"rt : muchas veces se usan fuentes no actualizadas para hablar de los ""riesgos"" del vapeo. el world journal of clinical oncol",2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,1,FALSE
184,rt : los #vapeadores constituyen un riesgo especialmente para la salud de los jvenes. la evali es un dao pulmonar potencialmente,2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,1,TRUE
188,conoce cules son los efectos de vapear aqu #vapear #noticia #salud #fumar #noticia,2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.772776723,FALSE
192,rt : los #vapeadores constituyen un riesgo especialmente para la salud de los jvenes. la evali es un dao pulmonar potencial,2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,1,TRUE
195,los vapeadores salvan vidas.,2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,1,FALSE
198,"rt : hoy en consulta vi una paciente con asma y aos, con aos de vapeo intenso con una espirometra espantosa: fev1 &lt;",2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,1,FALSE
203,estas actividades estn articuladas a nuestro compromiso de estar siempre al pendiente de la prevencin de consumos en adolescentes. #vapeadores #adolescencia #preveniressalud,2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.73384053,FALSE
204,rt : cientficos de cofepris detectan sustancias altamente txicas no reportadas en etiquetas de #vapeadores. a partir de un anli,2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.826000318,FALSE
217,"rt : por qu los vapeadores son dainos para la salud? cientficos y cientficas de nuestro laboratorio nacional de referencia,",2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,1,FALSE
218,advertencia para vapeadores embarazadas! la prctica condujo a la cesrea de emergencia de la mujer y al sangrado en suspulmones.,2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,1,FALSE
226,rt : qu dicen los expertos de la salud respecto al vapeo? esto nos dice el de . #vapeoinformadoycon,2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.920072996,FALSE
231,"rt : infrmate, vapear te daa. juntos podemos evitar que los jvenes y adolescentes pongan en riesgo su salud. conoce ms aqu.",2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.732122421,FALSE
236,tambin creo que si apoyan a las industrias del vapeo se puede tener mejor control #forolibrenicotina #prohibidoprohibir #noprohibanelvapeo,2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.902295241,FALSE
237,es ms que obvio que apoyamos el vapeo y a la buena informacin #prohibidoprohibir #forolibrenicotina,2,2_vapeadores_salud_rt_riesgo,vapeadores - salud - rt - riesgo - uso - conoce - vapeo - aqu - aos - jvenes,0.897931732,FALSE
8,rt : por qu el presidente de la cmara de representantes no permiti la votacin para gravar los vapeadores y a,3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,0.886048708,FALSE
19,buscan regular venta y uso de vapeadores en colombia: las claves del proyecto,3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,0.886048708,FALSE
20,a mi si me preocupa enormemente el consumo de vapeadores y cigarrillos electrnicos en adolescentes en colombia. aqu les comparto mi informe,3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,0.909461573,FALSE
31,rt : el tema de #regulacinnoprohibicin va mucho ms all de los vapeadores. se trata de preservar libertades,3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,0.886048708,FALSE
35,"rt : agradezco a los medios de comunicacin por su inters sobre este foro: ""mitos y realidades del vapeo haca dnde debe ir m",3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,0.886048708,FALSE
36,"si no pueden con sus mismos datos, como quieren defender sus decretos? #prohibidoprohibir #vapeadores #vapearnoesfumar",3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,0.886048708,FALSE
38,rt : lo que nos queda por hacer a los millones de usuarios del #vapeo en mxico es no quedarnos callados es defender nuestros d,3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,0.886048708,FALSE
43,"#lomsvisto durante el trmite de la reforma tributaria que se viene gestando en colombia, se radic la iniciativa de establecer un impuesto del % ad valorem a los productos de vapeo.hoy, esta propuesta no tuvo eco y no fue tenida en cuenta dentro de esta reforma. asovape",3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,1,FALSE
47,"a pesar de tener hasta componentes qumicos txicos, cigarrillos electrnicos se promocionan con sabores atractivos para nias, nios y adolescentes la venta de vapeadores a menores d edad debe ser prohibida colombia debe contar con #leyvapeadoresregulados #nomscortinasdehumo",3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,1,TRUE
68,"vayan contemplando si esperamos gobiernos inclusivos basados en la ciencia... hablan en su perfil de un precursor de mtodos disruptivos... el vapeo es eso , tecnologa diaruptiva, el dia que gusten debatimos el tema, somos millones de usuarios en mexico. soy vocero",3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,0.886048708,FALSE
75,"el problema de la salud en mxico es grande. hay personas que no quieren el etiquetado de alimentos, la prohibicin de vapeadores, cigarros y glifosato. los intereses econmicos siempre se ponen por enfrente ante las buenas propuestas que ayuden a los mexicanos",3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,1,FALSE
79,modificacin articulo de la ley de : regulacin y uso de vapeadores y cigarrillo electrnico el senado #colombia aprueba segundo debate y contina tramite ponentes,3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,1,FALSE
95,"se mete una vez ms con los mexicanos. el prohibicionismo ahora va en contra de las tienditas. los tenderos no podrn exhibir productos legales como los cigarros. ayer fueron los vapeadores, hoy los cigarros. maana qu ser? #nosvasaquebrargatell #ligadeguerreros",3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,1,FALSE
124,"pensando como superar la cuesta de enero, queriendo comprar todas las novedades en vapeo. #memevapeo",3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,0.886048708,FALSE
129,". dice priorizar la salud de los mexicanos, pero promueve el mercado negro con prohibiciones como los vapeadores y exhibicin de cigarros as de absurda e inepta es la t",3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,1,TRUE
130,". dice priorizar la salud de los mexicanos, pero promueve el mercado negro con prohibiciones como los vapeadores y exhibicin de cigarros as de absurda e inepta es la t #djennostrabajar",3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,1,TRUE
141,"#conferenciapresidente | expone el jefe del ejecutivo el caso de los vapeadores. la investigacin de la y los cientficos encontraron que tienen sustancias peligrosas. cmo vamos a aceptar eso? hay padres de familia que no saben el dao que causan, dice.",3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,0.886048708,FALSE
163,"rt : #opinin a pesar de los graves efectos en salud relacionados con el consumo de vapeadores por menores de edad, colombia no ha",3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,1,FALSE
181,rt : maana nos vemos a las am para que hablemos sobre el proyecto de ley vapeadores regulados .,3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,0.886048708,FALSE
183,"por el bienestar de los consumidores, jvenes, nios y nias de colombia, debemos reglamentar el uso de los vapeadores. hoy acompaamos a nuestro colega del en la audiencia pblicasobre el uso y distribucin de estos dispositivos electrnicos.",3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,1,FALSE
227,rt : el dr muerte no tiene idea de nada de lo que hace... solo fomenta el mercado negro en materia de vapeadores y cigarros. #pro,3,3_vapeadores_colombia_cigarros_mexicanos,vapeadores - colombia - cigarros - mexicanos - mercado - uso - negro - rt - debe - salud,1,FALSE
