,Document,Topic,Name,Top_n_words,Probability,Representative_document
227,gaur-21 by suck my mod with fat rabbit rta w/ manasan a.s.a.p. for cloud chasing [by throwaway07312020] #vaping #vapenation,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
229,#chinatousa #marine #seafreight #doortodoor #ddp #airfreight #shippingagent #cheftools #battery #vaper #ebike #lunchbox #dinningtable #furniture #chairs #gamechairs #bottle #cup #mug #tvbox #pcb #pcba #cbd #california #printpaper #ovenpaper #lithium #copperwire #wires #dubai,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
231,"vapers choice awards , organized by my vape review, is inviting you to cast your votes!",0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,0.703001611,FALSE
232,happy wednesday! manufacturer of disposable vape products in china. now price very goodfree sample are available! #2023 #jammyvaping #vaping #vapegod #vaper #photography #coilsociety #productphotography #coillove #vape for more details:,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
236,"vapers choice awards , organized by my vape review, is inviting you to cast your votes website :- facebook page:- st prize: iphone nd th prize: apple airpods rd generation th th prize: apple home pod",0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,0.712043355,FALSE
239,good morning vapers hiliq web store have a good day #vape #dogsjuice #vapedogs #goodday #hemp #,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
242,rt : a winner is a dreamer who never gave up. #uwell #uwelltech #caliburn #vapedaily #vapetime #vapefam #vapelove #uwellcrown #c,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
244,a chiiiiiilled out fresh mint flavor tailored for your vaping experience! sosouly6000 #sosoul #vape #vapelife #vapenation #vapecommunity #vaping #vapeporn #vapeon #vapefam #vapers #vapor,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,0.872709235,FALSE
245,its time to take a soak and let that pain drift away! come on by and try out one of our more popular products today! #420friendly #cannabisismedicine #goodafternoon #vapecommunity #cannabisnews #epiclounge,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,0.775883477,FALSE
248,supreme prime disposable vape device - pk warning: these products contain nicotine. no sales to under yrs old. #vapestore #vapepics #vapesociety #vapes #vapeindonesia #vaporizer #ecig #vapefamily #vapemurah #vapeworld #vape #vapelife,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
249,whiff magnum disposable vape device by scott storch - pk warning: these products contain nicotine. no sales to under yrs old. #vapecommunity #vaping #vapeporn #vapeon #vapefam #vapers #vapor #cannabis #smoke #cbd #vapetricks #vapejakarta #vaperazzi,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
250,whiff zero % disposable vape device - pk warning: these products contain nicotine. no sales to under yrs old. #vapecommunity #vaping #vapeporn #vapeon #vapefam #vapers #vapor #cannabis #smoke #cbd #vapetricks #vapejakarta #vaperazzi,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
251,calling all vapers want discount code for the entire website on a wide variety of coils and atty stands in different colours and options. use 'checkmate' visit website #vape #vapecommunity #vapes #vapelife,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
254,catch get it lifestyle ring luonnon haarautuminen kristalle dein onlineshop fr schmuck handmade: folge bleibe informiert news empfehlungen #catchgetit #catchgetitfamily #vapefam #inkedgirls #lifestyle #schmuck #jewelry,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
265,"for sell dmt vape pens, so people can 'break through' at their own speed #dmt #vapecommunity #psychedelic #vapedaily",0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,0.969166577,FALSE
267,rt : breakdown | assessing the war on vaping | regwatch with - #vapefam https,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,0.955417488,FALSE
271,do you want to refresh yourself and at the same time feel really strong sensations? then you should try thunder frosted link below coupon: azinseo #killapods #chewbags #snus #vapers #vaping #siberiasnus #whitefox #odensnus #swedishsnus #nicopods,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,0.927511283,FALSE
273,what about a bubble bath vaping before we call it a day? puffs mesh coil battery rechargeable + flavors #sosoulvape#sosoulofficial#vape#vapefam#vapecommunity#disposablevpae#bubble#art#sosouly6000,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,0.935901911,FALSE
276,rt : vaper cums #cum #load #jizz #spunk #semen #wank #bate #jerk #cock #knob #dick,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
282,whiff zero % disposable vape device - pk #over21 #containsnicotine #disposablevape #ejuice #vapenation #eliquid #podvape #vaping #vapejuice #cheapejuice #vape #dealsvape #vapelife #dealsejuice #1vapeshop #influencer,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
284,the aspire r1 is a wonderful device for any vaper that loves the convenience of disposables but is looking for some more features the aspire r1 is a rechargeable disposable vape. to see more click here #vapekit #disposablevape #vaping,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
286,"vapers , buenos precios . interno",0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,0.645476519,FALSE
287,rt : cloudchaser x flitter!,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
289,the all-new vaporesso xros mini's flavour now lasts % longer! in stock now for the steal of ! #vape #vaping #vapegreen #vapefam #ukvapers #freeshipping #freeukdelivery #vaporesso #xros3mini #xros #newxros #pocketvape #minivape,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
291,star review from ph: banana bread #vapereviews #vaping101 #happycustomer #vapefam #vapecommunity #vapelyfe,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
295,rt : love this set up [by ajnk1236] #vapenation #vapefam,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
297,delightful taste on every inhale! so soul y6000 is whipped up to perfection for you! puffs mesh coil ml e-liquid capacity #sosoul #vape #vapelife #vapenation #vapecommunity #vaping #vapeporn #vapeon #vapefam #vapers #vapor,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,0.999973145,FALSE
304,#bathroomslut #burningbush #febuarywish #luckyfarmer #cannabis #infused #goodafternoon #trendingnews #newlifebegins #cannabisnews #420community #newyearresolution #fun #wereopen #vapecommunity,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
307,here is daddy of the stubby! [by top_contribution2721] #juice #vapers,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
309,rt : theres power in chaos and in symmetry #uwell #uwelltech #caliburna #vapedaily #vapetime #vapefam #vapelove #caliburn #cali,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
310,hqd cuvie plus disposable vape device - pk warning: these products contain nicotine. no sales to under yrs old. #vapestore #vapepics #vapesociety #vapes #everythingvapes #vaporizer #ecig #vapefamily #vapemurah #vapeworld #vape #vapelife,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
313,so good i had to share! check out all the items i'm loving on #poshmark #fashion #style #shopmycloset #sonoma #cloudchaser:,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
322,rt : what do you do at night? these are the ones i would use. #uwell #uwelltech #caliburna #vapedaily #vapetime #vapefam #vape,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
323,"vault-69 new upgrades open now! radioactive tunes by dj mommabear, vaper flaunt dancers economy, lvl system, ranks jobs &amp; perks/rewards #3dxchatgame",0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
324,find your nearest bus event here: #geekbar #projectvapouround #quitsmoking #vapefam,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
329,#talkaboutvaping #dothevapetalk #youvebeenplayed #harmreduction #harmreductionworks #harmreductionsaveslives #vapelife #vape #vapefam #vaping #vapelyfe #vaep,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
330,star review from vincent aversa: durban poison review #vape #vapelife #vapecommunity #vapestore #vapepenswholesale #vapeshop,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,0.948853975,FALSE
331,your favorite vape while listening to music woomi goal+ vape pen + macaron series it's mini but satisfying battery capacity: mah e-liquid capacity: /3.5ml puffs: up to /800 heating core: wire coil nicotine: % #puff #vapecommunity #flavor #vapephoto,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
338,rt : when there is light #uwell #uwelltech #caliburna #vapedaily #vapetime #vapefam #vapelove #caliburn #caliburntenet #calibur,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
343,"vault-69game inside a game~ monday {2.13.23} pm edt radio tunes by-dj mommabear, dj vaper explore the mystery and story inside the metal frame of vault-69, grow your character and better your vault life, including flaunt! #3dxchatgame",0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
345,"i need id to buy legal non nicotine vape juice from a vape shop but i can buy nicotine patches, nicotine gum, nicotine spray easily from woolworths and coles. the gov should be raiding stores selling the illegal (loophole lol) vapes and leave the legit vape stores / vaper alone",0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
346,rt : tiffany blue limited release stay tuned : i_am_ingo #vaper #dotmod #vapelife #vapefam #vapoteur #clouds #ejuice #va,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
353,glamee pro disposable vape device | puffs - pk warning: these products contain nicotine. no sales to under yrs old. #vape #vapelife #vapenation #vapecommunity #vaping #vapeporn #vapeon #vapefam #vapers #vapor #influencer,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,TRUE
354,"the bolder, sweeter, fruitier nana berry you've asked for has arrived. nana berry is a mouth-watering vape. from the first hit, even the most fruit-loving vapers are sure to be taken back with its unique delivery of garden strawberry and a hint of cavendish banana.",0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,0.775129668,FALSE
357,rt : vaper/singer :&gt; kinda cool! check this out guys #dream,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,0.951026579,FALSE
364,"today's wasp nano rda v2 warning:you must be of legal age to vape, thank you! #vapelife #vapenation #vapecommunity #vapeporn #vaping #vapeon #vapefam #vapor #vapers #vapeshop #vapelyfe #vapedaily #vapestagram #vapestore #vaporizer #vapesociety #vapefamily #ecig #ecigarette",0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
366,"they dont need to be banned, we just need recycling bins #vapingcommunity",0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
368,#pureinvoke a usual unusual flavor made to represent the nyc lifestyle! #pureinvoke#vapegram#cloudchaser#vapeallday#vapelifestyle#vapestore#vapephotography#vapegirls#subohm#ukvapers#vapeaddict#handcheck#vapehard#coilporn#cloudchasing#vaporizer#vapeindonesia,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
372,#vaporwave #aesthetic #vaporwaveaesthetic #lofi #s #vape #synthwave #art #cyberpunk #retrowave #vapenation #vapor #aestheticedits #lofihiphop #retro #vaporwavetv,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
374,"#onairnow zach vaper, - life, #promo by indiemusic mainstreammusic help keep the station going #thursdaymotivation",0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
376,glamee flow disposable vape device - pk warning: these products contain nicotine. no sales to under yrs old. #vapecommunity #vaping #vapeporn #vapeon #vapefam #vapers #vapor #cannabis #smoke #cbd #vapetricks #vapejakarta #vaperazzi,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
377,juucy model x3 disposable vape - pc warning: these products contain nicotine. no sales to under yrs old. #vapestore #vapepics #vapesociety #vapes #vapeindonesia #vaporizer #ecig #vapefamily #vapemurah #vapeworld #vape #vapelife,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
378,the mah internal battery in the kingston kbar is pre-charged and ready for use. there is no setup or maintenance needed because the device is inhale activated. #ukvaporwaves #ejuice #vape #eliquid #vapelife #vapecommunity,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
379,save new paid shopify orders to a google sheets spreadsheet start with this template #timbaland #gposers #vapefam #cbj #ohiotraindisaster #secondchances #jacoyrealestate #primiilly #m #brunchhistory #dogsoftwitter #europe #rageagainstwar,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
380,rt : ! #ecig #rda #vapeallday #vapefriends #ruthlessejuice #beruthless,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
386,star review from nicky: a great vape #vapereviews #vaping101 #happycustomer #vapefam #vapecommunity #vapelyfe,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
387,did you have a dream last night? #uwell #uwelltech #caliburna #vapedaily #vapetime #vapefam #vapelove #caliburn #caliburncrownm only for adults(21+).,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
390,pineapple lafi. aren't you curious how it tastes?the fruity lafi is hard to beat in this area retweet this and draw followers to send in the latest lafi flavor! warning: no one under years old #lafi #lafi_jwel #vape #lafivape #vapeshop #vapes #vapecommunity,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,0.884474268,FALSE
394,another great flavor from blue cotton candy #elfbar #scvapers #vapefam #inkedvapers #vapelife #vapelikeaboss #vapeclassy #blowingclouds #noseclouds #keepitcloudy #vapewithstyle #instavape #vapestagram #vapeclassy #vapewithstyle #vapeon,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
396,ciggo locktank disposable. pod design.pure taste. no storage cotton. years shelf life no leakage. high temp and acuum shipping % safe. tpd approved.#vaperz #instavaperz #ukvapers #vape #vapepics #vapeallday #vapemodels #vapelyfe #vapebabe #vapeporn #girlwhovape #vapefam,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
398,just dropping...selling out fast discover the air bar box disposable vape!!! checkout and order at #jucevape #relxinfinity #relxpod #infinitypods #vape #vapelife #vapecommunity #vapenation #vaping #quitsmokingtoday #vapeshop #usa #wakapods #veexpods,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
399,#distributor #trending #eliquid #vaporwave #vapor #vapelife #supplies #jammonster #usa #best #offers #vaping #vapespecial #vapecommunity #vapejuice #onlinestore #vaporeon #choreboy #scrubbers #vapear,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
402,"rt : . vaper shops are a high end option when it comes to starting a new business as with any company, success",0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,0.79529037,FALSE
407,ignite v15 disposable vape device | puffs - pk warning: these products contain nicotine. no sales to under yrs old. #vapingcommunity #bhfyp #vapeindonesia #vapemurah #liquid #vapejuice #vapeindo #cbd #vapegram #vapelifestyle #vapemalaysia,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
410,&amp; - #vapesourcing #vape #vapelife #gift #freeshipping #newarrivals #vapor #vaping #vapefam #bpmods #squonker #tomahawksbs #pioneers #pioneerrta #tomahawk,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
414,i read the email as cdawg vaper,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,0.666294055,FALSE
418,"cuvie slick vape podthe top choice for the businessman, bigger mah cobalt battery, no need to charge, free on the go. #hqd #hqdtech #hqdslick #disposablevape #vapewholesale #vapedistributors #vapeporn #vapecommunity",0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
419,vgod pod k disposable vape pod device - pk warning: these products contain nicotine. no sales to under yrs old. #vapecommunity #vapeon #vapefam #vapelyfe #vapestagram #vapedaily #vapetricks #vaper #vapers #vapelove #vapeshop #vapepics,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,TRUE
423,"free delivery within a km radius from the store t &amp; cs apply! we have a portable card machine for your convenience! c/o dove and boundary roads, rynfield, benoni, check out ! #vape #vapelife #vapecommunity #vapeshop #vapenation",0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
426,come check out our van this saturday! #elpasotexas #supportlocal #mobilevapeshop #elpasotx #vapeshop #vapelife #vapesociety #elpasovapes #elpasovapedelivery #mercedes #mercedesbenz #dispo,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
427,pre-sale price only for $15.99 check it now: #mistvapor#disposablevape#vapelife#vapecommunity#elfbar#vapeflavour#vapedaily#vapelifestyle#vapestore#vapesociety#vapor#vaping#vapingstyle#smoke#ecig#vapetricks#vapers#smoking#cigarettes#cigarrete#college,0,0_vape_vapefam_vapelife_vapecommunity,vape - vapefam - vapelife - vapecommunity - vaping - vapedaily - disposable - vapenation - vapelove - vapers,1,FALSE
4,se me han antojado un par de vaper con unos cuantos sabores. quien va a ser en tontito que me los pague sin rechistar? findom rtgame paypig slowdrain finsub femdom bdsm brat sissy humanslave humanatm footfetish,1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,1,FALSE
15,"you heard him, vapers are stinky",1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,0.778873185,FALSE
23,pero si hay hasta videos de l con vaper,1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,0.908959135,FALSE
28,"mi mam me escondi mi vaper y mi cadena como para darme una leccin de que el trago no deja nada bueno, porque pens que yo estaba ebria y no sabia donde dej las cosas, lo peor es que le hago el reclamo y me miente y se hace la victima",1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,0.849762409,FALSE
35,"es un vaper, una abstinencia debe estar manejando el dueo",1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,0.944109419,FALSE
38,el vaper es un viaje de ida,1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,1,FALSE
40,perder el vaper por la cama es una personalidad es la ma,1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,1,FALSE
47,me e pillado un vaper y mis flemas ahora saben a pia colada,1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,1,FALSE
56,recuerden que las caligrafas cuestan menos que un vaper,1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,0.966758915,FALSE
57,"manillas de piso cero, manillas de piscinas y vaper me encontr arreglando mi cuarto",1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,1,FALSE
59,no tienen nada de especiales los mierdas esos y se creen dioses cuando algunos parecen hasta championes sacados del mario bross y otros parecen sacados de los minions es que cada vez peor. se creen guays y los mejores por ir con un puto vaper con la vida.,1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,0.934194415,FALSE
61,les quitan el vaper y se mueren podra ser yo perfectamente,1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,0.826938844,FALSE
66,le dira que no compre vapers desechables y que haga lo que le salga la polla que nadie te mande,1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,0.815741161,FALSE
69,rt : he cobrado which means things: . poke bowl para comer . vaper para cenar,1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,0.96185608,FALSE
70,"si puasjsjsjasjjas es q me he quedado afuera cn el, cn juan y asi y justo venia mi madre, encima estaba cn el vaper y todo",1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,1,FALSE
72,rt : el pene es como los vaper uno chupa chupa y chupa y uno no se cansa,1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,0.999150828,FALSE
73,cada da me gustan ms los vapers socorro,1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,1,FALSE
76,porque no tengo vapers no me quedaba otra,1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,1,FALSE
77,las ganas que tengo de comprarme un vaper sabor sanda que hago,1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,0.766589483,FALSE
79,"y los vaper baratos, y las palomitas de caramelo hoy es un da triste",1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,0.954987666,FALSE
80,rt : i fucking hate vapers so much. fuck off with your bubblegum flavoured usb stick.,1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,0.793506334,FALSE
82,como carajos una gente puede estar en un semforo a las :30am con un vaper,1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,0.872667121,FALSE
88,"rt : ese cliente que te 'exige' que tengas un cargador para su mvil (o su vaper), te exige que sea de su modelo, te exige que se l",1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,1,FALSE
91,ya estais wueriendo el puto tabacho tortuguesco del vaper sois unos hdps,1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,0.835274431,FALSE
92,les quitas el vaper y se mueren,1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,0.948823997,FALSE
93,rt : este vaper cuntas caladas tiene?,1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,0.968832191,FALSE
95,cmprales uno para mi y tu vida va a mejorar veces ms,1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,1,FALSE
103,"me converti en lo qie siempre odie,una pelada adicta a un vaper xd",1,1_vaper_vapers_quiero_si,vaper - vapers - quiero - si - ser - rt - ms - compro - vida - va,1,FALSE
