,Document,Topic,Name,Top_n_words,Probability,Representative_document
97,"the b100 aka boost pro is stocked. has an a-lock feature, upgraded pod, compatible with p series coils. single battery pod system. #love #foryou #explore #explorepage #vape #vaping #ecigarette #geekvape #geeklife #geekup #geekup #geekvapetech #geekfam",-1,-1_vape_vapeshop_pod_vapestore,vape - vapeshop - pod - vapestore - vapelife - vapecommunity - old - warning - yrs - contain,0.0,False
98,"rt : the b100 aka boost pro is stocked. has an a-lock feature, upgraded pod, compatible with p series coils. single battery",-1,-1_vape_vapeshop_pod_vapestore,vape - vapeshop - pod - vapestore - vapelife - vapecommunity - old - warning - yrs - contain,0.0,False
99,draw the colorful life #suorin #disposablevape #flavorvape #vapefan #vapetime #vapeworld,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.7210101677925521,False
100,rt : do you like cyberpunk style? i'm obsessed with this. . #vapelustion #hannyaairtok #airtok #airtokpod #hannyavape #hannyaf,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.7210101677925521,False
101,rt : #vibes. #fatty. #blanco. coming soon to a smokeshop/dispensary near you.. #justwaitonit. #vibespapersonly. #vibe,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.9180144247149259,False
102,"rt : geekvape obelisk u if you look at what you have in life, you'll always have more. if you look at what you don't have i",0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.7509993421437009,False
103,star review from vincent aversa: durban poison review #vape #vapelife #vapecommunity #vapestore #vapepenswholesale #vapeshop,-1,-1_vape_vapeshop_pod_vapestore,vape - vapeshop - pod - vapestore - vapelife - vapecommunity - old - warning - yrs - contain,0.0,False
104,most of this is sold at the local smokeshop,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,1.0,False
105,the absolute best vape design you've manufactured so far,-1,-1_vape_vapeshop_pod_vapestore,vape - vapeshop - pod - vapestore - vapelife - vapecommunity - old - warning - yrs - contain,0.0,False
106,"fabulous caliburn ak3, the path of the first ray of the rising",0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.8758715495477826,False
107,"what the fuck do you think space time is, and then im gonna need your plug/smokeshops number.",1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.8112292637412173,False
108,so is makes total sense. paying teens to promote a fake warehouse. has always been the worst brands and now the pay kids to post propaganda,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,1.0,False
109,rt : when there is light #uwell #uwelltech #caliburna #vapedaily #vapetime #vapefam #vapelove #caliburn #caliburntenet #calibur,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,1.0,False
110,"rt : #giveaway #valentinesday #valentinesday2023 witness every kind of ""love"" whether a lover, pets, or yourself, you may h",0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.692080215768475,False
111,"i don't really like posting pictures of my family, but my wife and son are my life. hope that's allowed lmao. november will be years together and my son is currently . i started vaping due to my family wanting me to quit smoking, which was how i found the og caliburn",-1,-1_vape_vapeshop_pod_vapestore,vape - vapeshop - pod - vapestore - vapelife - vapecommunity - old - warning - yrs - contain,0.0,False
112,iplay will be present in #tpe23 let's meet you in las vegas in february! : the product contains addictive chemical nicotine. for adults (21+) only. : #iplayvape #tpe #usa #tpeus #vapeshow,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.676444015731376,False
113,"rt : the legend continues its story. geekvape z sub-ohm tank. leakproof top airflow system, max performance. #love #foryou",-1,-1_vape_vapeshop_pod_vapestore,vape - vapeshop - pod - vapestore - vapelife - vapecommunity - old - warning - yrs - contain,0.0,False
114,"better way to enjoy the cartridge and wax, enjoy the wonderful time with your friends #vape #vaporizers #vaping #erig #cannabis #smokeshop #vaporizer #wax #waxpen #hatovape #hatovapeofficial #erig #dabrig #waxvaporizer #waxvape #vaporizer",1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.6606390987763214,False
115,rt : coming up! welcome #tpe23 show attendees feb nd-24th free entry with convention badge! #hustlervegas,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.7040652605044521,False
116,"smores will transport you to a cozy campsite with every inhale! it's the perfect combination of rich chocolate and gooey marshmallows, all wrapped up in the warm, crispy goodness of a graham cracker. #vapeshop #ecig #rda #vapeallday #loadedejuice #letsgetloaded",1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.8702491773024285,False
117,"rt : up to % off on bongs, pipes and gifts on #headshop #smokeshop follow us for more promotions",1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,1.0,False
118,wholesale puffs #vapes #vapeon #disposablevapes #elux #elfbar #disposableecig #vapepen #clouds #ukvape #vapeshop #francevapers #vaporindo #vapephilippines #vapecommunity #products #productphotography #follow4like #vapour #vapenation #vapefrance #vapeitalia,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.7155918034488501,False
119,find the vape juice in uae top vape e-juice brands - get the best vape e-juice online for same-day delivery from vapor store in the uae. you can order sharjah e-liquid based on your preferences. buy link: #vaporstoreuae #vapeshop #juice #uae,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.6893776992891362,False
120,double beauty pic from #suorin #disposablevape #flavorvape #vapefan #vapetime #vapeworld,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.6926590116918466,False
121,"rt : ""uwell wants to meet with you""-usa we're meeting in less than hours, and we're looking forward to meeting our friends in",0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.692080215768475,False
122,#pureinvoke a usual unusual flavor made to represent the nyc lifestyle! #pureinvoke#vapegram#cloudchaser#vapeallday#vapelifestyle#vapestore#vapephotography#vapegirls#subohm#ukvapers#vapeaddict#handcheck#vapehard#coilporn#cloudchasing#vaporizer#vapeindonesia,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.6905256210239106,False
123,rt : aegis legend classic kit top airflow!!! #love #foryou #explore #explorepage #vape #vaping #ecigarette #geekvape #gee,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.7210101677925521,False
124,"the correct one is c, why, because a the date should be , , , the b should be tpe not tep, &amp; d should be state of nevada not california. come join",0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,1.0,False
125,lost mary bm600 cotton candy ice % - vapeshop sibiu #vape #vapeshopsibiu #sibiu,-1,-1_vape_vapeshop_pod_vapestore,vape - vapeshop - pod - vapestore - vapelife - vapecommunity - old - warning - yrs - contain,0.0,False
126,rt : satisfying vape tricks with mr for max air . #mrfog #vape #vapeon #vapelife #vapeca #vapeshop #vapes .,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.7210101677925521,False
127,juucy model x3 disposable vape - pc warning: these products contain nicotine. no sales to under yrs old. #vapestore #vapepics #vapesociety #vapes #vapeindonesia #vaporizer #ecig #vapefamily #vapemurah #vapeworld #vape #vapelife,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.6893776992891362,False
128,imagine this under a black light? #houston #vapeshop #smokeshop #homiezsmokeshop #tattoosupplies,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.9629061929243957,False
129,did you have a dream last night? #uwell #uwelltech #caliburna #vapedaily #vapetime #vapefam #vapelove #caliburn #caliburncrownm only for adults(21+).,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,1.0,False
130,that was pretty fun...i had like screenshots before i got this lols,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.7084542182352107,False
131,chatbot use cases: how they can help in your industry #illini #cryptocurrency #winterstorm #founderstories #sportstab #saintjeandeluz #vapestore #tech #kwitealigations #ghostbrothers #nowplaying #middleschool #hookedonjd #krush #biodiversity,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.7210101677925521,False
132,pineapple lafi. aren't you curious how it tastes?the fruity lafi is hard to beat in this area retweet this and draw followers to send in the latest lafi flavor! warning: no one under years old #lafi #lafi_jwel #vape #lafivape #vapeshop #vapes #vapecommunity,-1,-1_vape_vapeshop_pod_vapestore,vape - vapeshop - pod - vapestore - vapelife - vapecommunity - old - warning - yrs - contain,0.0,False
133,just dropping...selling out fast discover the air bar box disposable vape!!! checkout and order at #jucevape #relxinfinity #relxpod #infinitypods #vape #vapelife #vapecommunity #vapenation #vaping #quitsmokingtoday #vapeshop #usa #wakapods #veexpods,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.7155918034488501,False
134,"crown v tank is shite, leaks everywhere, piss poor",-1,-1_vape_vapeshop_pod_vapestore,vape - vapeshop - pod - vapestore - vapelife - vapecommunity - old - warning - yrs - contain,0.0,False
135,"when i received mine in this olive green color, that's exactly what i thought! it emits adventure, backpacking, camo uniform, the army ...the outdoors! the attention to detail is exceptional!",0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.7662940297878233,False
136,and if he doesn't wanna go to there's a smokeshop that usually has nobody in there if he doesn't want people to see him idk how you guys do things in life lol,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,1.0,False
137,rt : flavors which flavor would you most like to try first? ? #omario #vapepod #fruits #vapetime #vapeflavor,-1,-1_vape_vapeshop_pod_vapestore,vape - vapeshop - pod - vapestore - vapelife - vapecommunity - old - warning - yrs - contain,0.0,False
138,"#hqd welcome to ask about price and other details~ ultima, puffs, mesh coil, non-rechargeable with mah pure cobalt battery +8618576639278 #vapewholesale #disposablevape #vapeshop #vapebusiness #vapelife #vapepen",-1,-1_vape_vapeshop_pod_vapestore,vape - vapeshop - pod - vapestore - vapelife - vapecommunity - old - warning - yrs - contain,0.0,False
139,"cuvie slick vape podthe top choice for the businessman, bigger mah cobalt battery, no need to charge, free on the go. #hqd #hqdtech #hqdslick #disposablevape #vapewholesale #vapedistributors #vapeporn #vapecommunity",-1,-1_vape_vapeshop_pod_vapestore,vape - vapeshop - pod - vapestore - vapelife - vapecommunity - old - warning - yrs - contain,0.0,False
140,vgod pod k disposable vape pod device - pk warning: these products contain nicotine. no sales to under yrs old. #vapecommunity #vapeon #vapefam #vapelyfe #vapestagram #vapedaily #vapetricks #vaper #vapers #vapelove #vapeshop #vapepics,-1,-1_vape_vapeshop_pod_vapestore,vape - vapeshop - pod - vapestore - vapelife - vapecommunity - old - warning - yrs - contain,0.0,False
141,"free delivery within a km radius from the store t &amp; cs apply! we have a portable card machine for your convenience! c/o dove and boundary roads, rynfield, benoni, check out ! #vape #vapelife #vapecommunity #vapeshop #vapenation",1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.7155918034488501,False
142,stay spooky out there #texasvapes #texas #sanangelo #sanangelotx #sanangelotexas #angelostate #smokeshop #glasssmoke #ocg,1,1_smokeshop_vape_vapeshop_near,smokeshop - vape - vapeshop - near - disposable - im - smoke - vaporizer - hollywood - pipes,0.9020962990779814,False
143,highlights of micool2? let's watch the video below check here : #ecig #vapeshop #vapelife #vapelove #eliquid #ejuice #zqvapor #micool2,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.7210101677925521,False
144,come check out our van this saturday! #elpasotexas #supportlocal #mobilevapeshop #elpasotx #vapeshop #vapelife #vapesociety #elpasovapes #elpasovapedelivery #mercedes #mercedesbenz #dispo,0,0_rt_uwell_uwelltech_vapetime,rt - uwell - uwelltech - vapetime - vapelove - vapedaily - vapefam - caliburn - caliburna - caliburna3,0.6942169716278678,False
