,Document,Topic,Name,Top_n_words,Probability,Representative_document
1044,#thaiweed #thaicannabis #420life #sellweed #thc #cbd # # #exotic # #og # # # #og # #og # #,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.901955073,FALSE
1048,rt : purple #cannabis #stonerfam #legalizeit #weedmob,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.685000349,FALSE
1056,""" ..."" : # # #og # # #charlottesweb #kdkt #organic #cborganic #weed #cannabis",5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
1222,rt : #cannabis #colors #purple #420life #trichomes #cannabinoids #ny #cannabiscommunity #legacy,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.890936164,FALSE
1332,banana purple punch auto the punch that makes you go bananas! #cannabis #cannabiscommunity #haze #kush #thc #cbd #weed #tokers #ganja,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.727430285,FALSE
1368,posted by u/herberttheaccountant double grape x skywalker bx skywalker - organic living soil #cannabis what is thc distillate?,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
1688,mimosa x orange punch g g g g g # # # # #cannabis #weed #high #420weed,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.860803875,FALSE
1744,"nature is the trees, ancient not like marijuana in wonderland, dirty sluts light version in england #ladies - #variety #schizophrenia #psychosis #bipolar #cannabis #marijuana #autism",5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.991762166,FALSE
1787,-- #cannabis #weed adverts #forum,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.882426933,FALSE
1863,rt : and smoke some #cannabis hope everyone has a wonderful day and week ahead #cannabisismedicine #canabiscommunity,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
2084,plan weed: livraison &amp; expdition contact snap:. tlgram:: . #brsil #psg #quebec #annecy_live #beuh #weed #cannabis #dijon #nantes #nice #bordeaux #montpellier #caen #lewandowski #fernndez #argentine,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.821920567,FALSE
2176,-- add scrolling #banners to your products and profile page for #legal #cannabis #adverts,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.590698523,FALSE
2251,live from the heat seat and its fuckin nice out. #cannabisculture #cannabis #topshelflife #topshelf #pot #stoner #potheadsociety #pothead #dank #purple #highsociety #hightimes #ganja #highlife #terps #fueledbythc #marijuana.,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
2257,rt : $msos #cannabis #weed,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.895236867,FALSE
2301,"just us on january th for ""indoor vs outdoor #cannabis cultivation: which is better?""",5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.930052013,FALSE
2330,cheer up this monday with our daily banger... #bluemammoth g is a perfect pick if you want zen energy without the chaos! $59.99 #weedlife #weedlovers #kush #stoner #cannabis #cannabiscommunity #cannabiscommunity #dankkush #stonerfam,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.98257904,FALSE
2334,rt : yup thats usually how it goes #marijuana #cannabis #dope #weed #pot #daily #weedlife #weedcommunity #discord #stoner,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
2349,"""no rain no flower"" : # # #og # # #charlottesweb #kdkt #organic #cborganic #weed #cannabis",5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
2392,rt : its stunning that this isn't happening already...#cannabis #cannabiscommunity #weed #marijuana #thc #cbd #cannabiscult,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
2688,shark shock cbd - pack - feminised - dinafem #cannabis #cannabiscommunity #weed #haze #kush #thc #cbd #indica #smokers,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.589159826,FALSE
2815,rt : another day another country.... #cannabis #cannabiscommunity #weed #marijuana #thc #cbd #cannabisculture,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
2871,plan weed dispo livraison discrte et rapide . snap:. #france #rastabot #paris #beuh #hasch #franceverte #meditation #weed #creteil #sochaux #lorient #manifestation #bordeaux #beuh #france #confinement #deconfinement #runtz #deliveryguy #cannabis #paris,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.90201789,FALSE
2886,rt : hey thats a good sign #cannabis #cannabiscommunity #weed #marijuana #thc #cbd #cannabisculture h,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
3003,"pure sunfarms introduces soar, a #cannabis brandreaching new heights #culture #feeds",5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.776660354,FALSE
3013,rt : right . #marijuana #cannabis #weedlife #cannabismemes #weedmemes #weed #pot #weedsmokers #weedcommunity #cannabiscommun,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
3032,rt : #beebath seems to suggest symbiotic relationship between bees &amp; #cannabis.,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.819401867,FALSE
3067,rt : a sign that the old days of the stone age are perhaps not behind us? #cannabis #cannabiscommunity #weed #marijuana #thc,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.816117175,FALSE
3331,rt : the nations favourite beverage is.weed it would appear #cannabis #cannabiscommunity #weed #marijuana #thc #cbd #can,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.921397419,FALSE
3528,bubba kush - pack - dinafem #cannabis #cannabiscommunity #weed #haze #kush #thc #cbd #indica #smokers,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
3618,rt : # # # # # #weed #cannabis #st,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
3760,exotic-topshelf-midgrade - # # # # # # # # # # #cannabis # # #weed,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.855729599,FALSE
3892,rt : new del-high #cannabis #weed #high,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
4023,pinche doa #grifoesamor #cannabislegal #tolucannabis420 #mota #marihuana #420mexico #weed #marihuanalegal #cannabis #legaliza #cannabismedicinal #toluca #tolucannabis #420toluca #thc #cbd #porros #cheetos #resses #edibles #preroll #porros #prerrolados #felizsabado #sabadosad,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.81795675,FALSE
4221,next stop legend vill puff puff pass whos smoking with in drop locations in dm . lets smoke #cannabiscommunity #cannabis #cannabislife #lgndvill #mmemberville #420 #stoner,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
4332,"here's a very well put together video about the different sorts of benefits farmers (#cannabis #farmers specifically) can get through forming #coops, from the easiest to achieve to the hardest.",5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.6055063,FALSE
4461,rt : free the leaf #cannabis #stonerfam #legalizeit #weedmob #cbd,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.756471795,FALSE
4497,rt : and the uk and other countries..this is what they are missing #cannabis #cannabiscommunity #weed #marijuana #thc #cbd,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.996607157,FALSE
4597,rt : follow for weed memes &amp; weed merch #420 #cannabis #weed #cannabiscommunity #weedmemes #weedmaps #weedculture #weedgram #,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,TRUE
4801,baby jeeter #thaiweed #thaicannabis #kush #420life #sellkush #sellcannabis #sellweed #thaikush #marijuana #marihuana #hash #hemp #thc #cbd #dabs #blunt #hightime # # # # # #og,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.914758233,FALSE
4968,&amp; # # # # #og # # # # # # # # #cannabis #weed #,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
4973,#siamhighweed# line: fbiamhighweedth # # # # # # # #cannabis #thc #cbd # # # # # # #sativa #indica,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.742610019,FALSE
5031,super sour og - regular - pack - regular - emerald triangle #cannabis #cannabiscommunity #weed #haze #kush #thc #cbd #indica #smokers,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.657946896,FALSE
5039,happy smokin and keep on tokin! #420 #weed #thc #cannabis,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
5041,follow for weed memes &amp; weed merch #420 #cannabis #weed #cannabiscommunity #weedmemes #weedmaps #weedculture #weedgram #weedhumor #cannabisphotography #cannabisindustry #weedlove #cannabismedicinal #cannabispics #420friends #cannabisedibles #weedfam #cannabislegal,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.718362118,FALSE
5059,truth! . #marijuana #cannabis #weedlife #cannabismemes #weedmemes #weed #pot #weedsmokers #weedcommunity #cannabiscommunity #memes,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
5065,constructing a coma doink.... #cannabis #cannabiscommunity #marijuana #weed #420 #710 #soiltooil #solventless #bubblehash #hream #ganja #dabs #mmj #kush #hightimes #highsociety #terps,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
5150,"you either love weed, or youre wrong. cannamigos website #weed #marijuana #cannabis #cannamigos #marihuana #weedtime #kush #mota #420 #fumando #pot #loveweed #baseado #maryjane #joint #bong #weedstagram tapin",5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.912025414,FALSE
5167,stiiizy #stiiizy #thc #cbd #weed #vape #thcvape # # # # #distymall #vapemeds #muhameds #usa,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.759668479,FALSE
5399,"weed smooch, thc peck, cbd bite, reefer sloppy, whacky tobaccy kissy",5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.79979083,FALSE
5403,#pauseknopf #takeabrake #weedlife #chillmodus #smokeweed #nichtkriminell #420berlin #iloveweed #timetogethigh #highlife #cannabis andere: was machst du gegen stess ? ich :,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
5468,rt : por fin han llegado los sabores que me gusta fumar a mi estanco !!!!! y adems me ha llegado hoy mi primer vaper de cbd,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
5571,#ricksimpsonoil #rsooil #cannabis #marijuana #pheonixtears,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.930052013,FALSE
5855,rt : not the greatest of signs...... #cannabis #cannabiscommunity #weed #marijuana #thc #cbd #cannabisculture,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.818117209,FALSE
5965,"#aphox es tu mejor aliado para el control de plagas de #pulgn en tus cultivos hortcolas no permitas que las plagas afecten tu produccin, aplica aphox en cualquier momento del ao para unos cultivos libres de pulgn gracias a su efecto vapor",5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.896407325,FALSE
6091,rt : posted by u/madgirafe /2 double grape and forum stomper #cannabis,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.794328677,FALSE
6215,id : ..5 &gt; # # #og # # # # # #thaiweed #thaicannabis #thaimarihuana # #weed #cannabis,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
6453,# #marihuana # # # #weed #cannabis # #thaistick #weedsmokers # # #weed,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
6488,rt : #cannabis #weedmemes,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.90385177,FALSE
6513,what do you think about this? #weed #cannabis #cannabiscommunity,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.986402684,FALSE
6542,where the weed telegram #weed #cannabis,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.803402218,TRUE
6807,rt : lb.$900 #weedmob #weed #weedlife #weedlover #weedcommunity #smokeweed #smoke #mmemberville #cbd #stonerfam #420community,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.653784369,FALSE
6934,shit beuh weed dispo via snap: telegram: . #psychedelic #dmt #weed #shrooms #mushroom #marijuana #cannabis #weed #cannabiscommunity #thc #weed,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.592910445,TRUE
7007,"blue dream x sour diesel /g /g /g :fruity , sweet, sour # # # # # # #cannabis #thaicanabis #weed #420life #",5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.642731542,FALSE
7156,baby #jeeter infused - horchata pack indica #prerolls #cannabis #oxnard,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.777658156,FALSE
7287,"kick off your day like a boss with #t420g! elevate your #bosslife and take a hit of our premium, handcrafted glassware from . don't settle for less, #bossup and shop now: #cannabis #marijuana #sativalife",5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
7292,frosty one #weedgirl #cannabis #420community,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.714864358,FALSE
7332,"# , (cannabis sommelier) . . (weed expert) .",5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
7381,rt : #mmemberville i am once again asking you to smoke another bowl #cannabis #cannabislife #cannabiscommunity #cannabiscul,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
7382,rt : a large harvest #cannabis #stonerfam #legalizeit #weedmob #cbd,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.61460976,FALSE
7480,mimosa evo indoor g. .- oz. .- g. .- g -: plugstar420 #weed #cannabis #thc # # #og # # # # # #,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.68400289,FALSE
7575,rt : #cannabiscommunity #cannabis #weed #weedmemes,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.991552263,FALSE
8045,rt : always two friend #mmemberville #stonerfam #weedmob #cannabisculture #weed #cannabis #legalizeit,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.98257904,FALSE
8255,rt : retweet if you would #smoke with me and #smokefetish #hotgirlssmoking #bigtittygothgf #cannabis #smoking,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
8267,rt : ever wondered how thc affects pre natal devt? read on. #cannabis #cannabiscommunity #weed #marijuana #thc #cbd #cannabi,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.898039076,FALSE
8304,# # #marijuana #marihuana # # # #weed #cannabis # #thaistick #weedsmokers # #,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.789273391,FALSE
8336,rt : makes a lot of sense to us #cannabis #cannabiscommunity #weed #marijuana #thc #cbd #cannabisculture,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
8424,rt : lb.$900 #weedmob #weed #weedlife #weedlover #weedcommunity #smokeweed #smoke #mmemberville #cbd #stonerfam #420commun,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.635907444,FALSE
8427,""" aluminium grinder with clear top, best gifts, black and blue via #grinder #grinders #herbgrinder #herbgrinders #mmj #mmjlife #weed #cannabis #cannabislover #mmjlover #marijuana #marijuanalovers #420life #weedlife",5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.617683199,FALSE
8474,"cybertela women's four marijuana weed juniors t-shirt (pink, small) via #mmj #420life #cannabis #marijuana #cannabisclothing #mmjclothing #ganja #weed #cannabisculture #cannabiscommunity #420love #tokers #weedlife",5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.892663214,FALSE
8667,anyone ever been to a #cannabis farm ?,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.594754791,FALSE
8690,"rt : great...bees, weed....loads of fun good things....honey.... #cannabis #cannabiscommunity #weed #marijuana #thc #cbd #c",5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.636110507,FALSE
8691,rt : well that nails one urban myth dont ya think? #cannabis #cannabiscommunity #weed #marijuana #thc #cbd #cannabisculture,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,1,FALSE
8711,rt : #hush #hushvape #davis #davisca #cannacommunity #vibes #smoke #gummies #edibles #thc #cbd #weedstagram #olivedrive #420 #k,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.596776067,FALSE
8763,rt : #weed #cannabis #cannabisoil #cannabisoils #thc #edibles #edible #cbdoils #cbdoil #cbdbuds #cb,5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.638015789,FALSE
8774,"rt : #__ ram's true color, there is also such a holi which does not require dancing, singing, cannabis, drugs an",5,5_weed_cannabiscommunity_thc_weedlife,weed - cannabiscommunity - thc - weedlife - og - 420 - marijuana - weedsmokers - weedmemes - kush,0.697517056,FALSE
131,rt : can the elderly use cbd oil? laweekly,6,6_oil_oils_cbd_mg,oil - oils - cbd - mg - effective - try - cbdoil - cbdhealth - thc - hemp,0.223210623,FALSE
190,"i love the cbd, but the lavender is a bonus! it is a little greasy.",6,6_oil_oils_cbd_mg,oil - oils - cbd - mg - effective - try - cbdoil - cbdhealth - thc - hemp,0.159341112,FALSE
285,"the burnout is real! we all feel it everyday. at eunoia we are building the bridge between body, mind and online. unplug with our limited edition full spectrum oil with mg of cbd. receive % with launch code unplug",6,6_oil_oils_cbd_mg,oil - oils - cbd - mg - effective - try - cbdoil - cbdhealth - thc - hemp,0.255648317,FALSE
290,bogo deals on our cbd oils and beauty products but only for a limited time!!! get yours today! / link in bio #cbdoil #hemp #cbdlife #discount #cbdproducts #deal #sale #cannabis #hempcbd #cbdhealth #cbdcommunity #bogo,6,6_oil_oils_cbd_mg,oil - oils - cbd - mg - effective - try - cbdoil - cbdhealth - thc - hemp,0.217523138,FALSE
346,raw cbd oil worked for me,6,6_oil_oils_cbd_mg,oil - oils - cbd - mg - effective - try - cbdoil - cbdhealth - thc - hemp,0.699240697,FALSE
468,"gotta heat up weed and hemp to active the thc and cbd for use, when making oils and edibles",6,6_oil_oils_cbd_mg,oil - oils - cbd - mg - effective - try - cbdoil - cbdhealth - thc - hemp,0.879717267,FALSE
537,big deals! oil alpreleaf serenity % cbd (10 ml) only at on hurry. #cosmetics #beauty,6,6_oil_oils_cbd_mg,oil - oils - cbd - mg - effective - try - cbdoil - cbdhealth - thc - hemp,0.243923141,FALSE
543,cbd oil helps me stay relaxed take care,6,6_oil_oils_cbd_mg,oil - oils - cbd - mg - effective - try - cbdoil - cbdhealth - thc - hemp,0.247620368,FALSE
548,rt : it's /11 make a wish! i wish everyone had access to cbd oil! blood pressure has reduced (146 down to ) to a normal,6,6_oil_oils_cbd_mg,oil - oils - cbd - mg - effective - try - cbdoil - cbdhealth - thc - hemp,0.496173922,FALSE
689,cbd oil works great!,6,6_oil_oils_cbd_mg,oil - oils - cbd - mg - effective - try - cbdoil - cbdhealth - thc - hemp,0.644299193,FALSE
773,kairyssdal too much cbd oil in their pumpkin spice ipa?,6,6_oil_oils_cbd_mg,oil - oils - cbd - mg - effective - try - cbdoil - cbdhealth - thc - hemp,0.725973874,FALSE
829,"retro post: cbd oil (cannabidiol) what is it, and should i buy it? by dr kathleen thompson",6,6_oil_oils_cbd_mg,oil - oils - cbd - mg - effective - try - cbdoil - cbdhealth - thc - hemp,1,FALSE
895,dallas wrr is moving to all-classical format. will ads for cbd oils go away?,6,6_oil_oils_cbd_mg,oil - oils - cbd - mg - effective - try - cbdoil - cbdhealth - thc - hemp,0.232403962,FALSE
1136,"i&amp;#039;ve tried a lot of cbd oils, but i keep coming back to this one #natural",6,6_oil_oils_cbd_mg,oil - oils - cbd - mg - effective - try - cbdoil - cbdhealth - thc - hemp,0.821073689,FALSE
1149,can i use something other than weed? it's illegal here you know. can i use the name of my cbd oil?,6,6_oil_oils_cbd_mg,oil - oils - cbd - mg - effective - try - cbdoil - cbdhealth - thc - hemp,1,FALSE
1164,rt : jesus christ my whole audience is gonna be rolling on cbd oil its gonna feel like a barnes and noble,6,6_oil_oils_cbd_mg,oil - oils - cbd - mg - effective - try - cbdoil - cbdhealth - thc - hemp,0.190696698,FALSE
1260,"the cbd oil c8 mct ml (1,500mg) #mct c8 mctcbd #thecbd no.1 #cbd #thecbd",6,6_oil_oils_cbd_mg,oil - oils - cbd - mg - effective - try - cbdoil - cbdhealth - thc - hemp,0.303080325,FALSE
1618,rt : i heard gareth southgate has cbd oil in his bag,6,6_oil_oils_cbd_mg,oil - oils - cbd - mg - effective - try - cbdoil - cbdhealth - thc - hemp,0.432989652,FALSE
1678,! thc .. cbd oil stress .. !,6,6_oil_oils_cbd_mg,oil - oils - cbd - mg - effective - try - cbdoil - cbdhealth - thc - hemp,0.496670104,FALSE
1716,i am thinking this could be a good option for me. dont want to buy illegally etc but cannot afford cbd oil etc from pharmacy.,6,6_oil_oils_cbd_mg,oil - oils - cbd - mg - effective - try - cbdoil - cbdhealth - thc - hemp,0.673143271,FALSE
1874,how much is supreme cbd oil mg,6,6_oil_oils_cbd_mg,oil - oils - cbd - mg - effective - try - cbdoil - cbdhealth - thc - hemp,0.575066487,FALSE
1907,all of them are charging stupid money the oils they use are % thc and % cbd oil from bedrocan,6,6_oil_oils_cbd_mg,oil - oils - cbd - mg - effective - try - cbdoil - cbdhealth - thc - hemp,0.317791675,FALSE
